ERP_M_24,Estimated resident population - Males - at 30 June,Males - 15-19 years (%),,,6.5,6.5,6.4,6.4,6.3,6.3,
ERP_M_25,Estimated resident population - Males - at 30 June,Males - 20-24 years (%),,,7.2,7.1,7,6.9,6.7,6.5,
ERP_M_26,Estimated resident population - Males - at 30 June,Males - 25-29 years (%),,,7.2,7.2,7.2,7.2,7.1,6.9,
ERP_M_27,Estimated resident population - Males - at 30 June,Males - 30-34 years (%),,,7,7,7,6.9,7,6.9,
ERP_M_28,Estimated resident population - Males - at 30 June,Males - 35-39 years (%),,,6.4,6.5,6.6,6.7,6.8,6.9,
ERP_M_29,Estimated resident population - Males - at 30 June,Males - 40-44 years (%),,,6.8,6.6,6.4,6.2,6.2,6.3,
ERP_M_30,Estimated resident population - Males - at 30 June,Males - 45-49 years (%),,,6.6,6.7,6.8,6.8,6.7,6.6,
ERP_M_31,Estimated resident population - Males - at 30 June,Males - 50-54 years (%),,,6.4,6.3,6.2,6.1,6.2,6.4,
ERP_M_32,Estimated resident population - Males - at 30 June,Males - 55-59 years (%),,,6,6.1,6.1,6.1,6.1,6,
ERP_M_33,Estimated resident population - Males - at 30 June,Males - 60-64 years (%),,,5.3,5.3,5.3,5.4,5.5,5.6,
ERP_M_34,Estimated resident population - Males - at 30 June,Males - 65-69 years (%),,,5,4.9,4.9,4.9,4.9,4.9,
ERP_M_35,Estimated resident population - Males - at 30 June,Males - 70-74 years (%),,,3.7,4,4.1,4.3,4.4,4.5,
ERP_M_36,Estimated resident population - Males - at 30 June,Males - 75-79 years (%),,,2.5,2.6,2.7,2.8,3,3.1,
ERP_M_37,Estimated resident population - Males - at 30 June,Males - 80-84 years (%),,,1.6,1.6,1.7,1.7,1.8,1.9,
ERP_M_38,Estimated resident population - Males - at 30 June,Males - 85 and over (%),,,1.3,1.3,1.3,1.4,1.4,1.5,
ERP_F_2,Estimated resident population - Females - at 30 June,Females - 0-4 years (no.),,,154727,153869,153065,151783,149796,146248,
ERP_F_3,Estimated resident population - Females - at 30 June,Females - 5-9 years (no.),,,160999,162879,164139,164829,164364,163511,
ERP_F_4,Estimated resident population - Females - at 30 June,Females - 10-14 years (no.),,,149161,153158,158085,162834,167680,170176,
ERP_F_5,Estimated resident population - Females - at 30 June,Females - 15-19 years (no.),,,150549,151593,152436,153737,154307,155089,
ERP_F_6,Estimated resident population - Females - at 30 June,Females - 20-24 years (no.),,,168848,169347,169911,170165,168376,163544,
ERP_F_7,Estimated resident population - Females - at 30 June,Females - 25-29 years (no.),,,174567,178056,181057,183566,184218,179313,
ERP_F_8,Estimated resident population - Females - at 30 June,Females - 30-34 years (no.),,,172910,176264,178299,180907,183440,184077,
ERP_F_9,Estimated resident population - Females - at 30 June,Females - 35-39 years (no.),,,158844,163350,170193,176022,181503,184632,
ERP_F_10,Estimated resident population - Females - at 30 June,Females - 40-44 years (no.),,,167683,165336,164010,164539,167085,170676,
ERP_F_11,Estimated resident population - Females - at 30 June,Females - 45-49 years (no.),,,167493,172239,175774,177100,177330,174411,
ERP_F_12,Estimated resident population - Females - at 30 June,Females - 50-54 years (no.),,,159506,159215,159065,160293,164171,169812,
ERP_F_13,Estimated resident population - Females - at 30 June,Females - 55-59 years (no.),,,150144,154824,158473,161642,163716,162619,
ERP_F_14,Estimated resident population - Females - at 30 June,Females - 60-64 years (no.),,,132272,135449,139336,143484,148699,153247,
ERP_F_15,Estimated resident population - Females - at 30 June,Females - 65-69 years (no.),,,120922,122252,124847,127971,131201,134142,
ERP_F_16,Estimated resident population - Females - at 30 June,Females - 70-74 years (no.),,,90315,97772,104642,110155,115678,120836,
ERP_F_17,Estimated resident population - Females - at 30 June,Females - 75-79 years (no.),,,64557,67662,70785,74739,79811,84950,
ERP_F_18,Estimated resident population - Females - at 30 June,Females - 80-84 years (no.),,,45148,46764,48474,50950,53401,55857,
ERP_F_19,Estimated resident population - Females - at 30 June,Females - 85 and over (no.),,,53334,53974,54625,55380,56585,58058,
ERP_F_21,Estimated resident population - Females - at 30 June,Females - 0-4 years (%),,,6.3,6.2,6.1,5.9,5.7,5.6,
ERP_F_22,Estimated resident population - Females - at 30 June,Females - 5-9 years (%),,,6.6,6.6,6.5,6.4,6.3,6.2,
ERP_F_23,Estimated resident population - Females - at 30 June,Females - 10-14 years (%),,,6.1,6.2,6.3,6.3,6.4,6.5,
ERP_F_24,Estimated resident population - Females - at 30 June,Females - 15-19 years (%),,,6.2,6.1,6,6,5.9,5.9,
ERP_F_25,Estimated resident population - Females - at 30 June,Females - 20-24 years (%),,,6.9,6.8,6.7,6.6,6.4,6.2,
ERP_F_26,Estimated resident population - Females - at 30 June,Females - 25-29 years (%),,,7.1,7.2,7.2,7.1,7.1,6.8,
ERP_F_27,Estimated resident population - Females - at 30 June,Females - 30-34 years (%),,,7.1,7.1,7.1,7,7,7,
ERP_F_28,Estimated resident population - Females - at 30 June,Females - 35-39 years (%),,,6.5,6.6,6.7,6.8,7,7,
ERP_F_29,Estimated resident population - Females - at 30 June,Females - 40-44 years (%),,,6.9,6.7,6.5,6.4,6.4,6.5,
ERP_F_30,Estimated resident population - Females - at 30 June,Females - 45-49 years (%),,,6.9,6.9,7,6.9,6.8,6.6,
ERP_F_31,Estimated resident population - Females - at 30 June,Females - 50-54 years (%),,,6.5,6.4,6.3,6.2,6.3,6.5,
ERP_F_32,Estimated resident population - Females - at 30 June,Females - 55-59 years (%),,,6.1,6.2,6.3,6.3,6.3,6.2,
ERP_F_33,Estimated resident population - Females - at 30 June,Females - 60-64 years (%),,,5.4,5.5,5.5,5.6,5.7,5.8,
ERP_F_34,Estimated resident population - Females - at 30 June,Females - 65-69 years (%),,,5,4.9,4.9,5,5,5.1,
ERP_F_35,Estimated resident population - Females - at 30 June,Females - 70-74 years (%),,,3.7,3.9,4.1,4.3,4.4,4.6,
ERP_F_36,Estimated resident population - Females - at 30 June,Females - 75-79 years (%),,,2.6,2.7,2.8,2.9,3.1,3.2,
ERP_F_37,Estimated resident population - Females - at 30 June,Females - 80-84 years (%),,,1.8,1.9,1.9,2,2,2.1,
ERP_F_38,Estimated resident population - Females - at 30 June,Females - 85 and over (%),,,2.2,2.2,2.2,2.2,2.2,2.2,
ERP_P_2,Estimated resident population - Persons - at 30 June,Persons - 0-4 years (no.),,,317329,316418,314794,312427,308355,301852,
ERP_P_3,Estimated resident population - Persons - at 30 June,Persons - 5-9 years (no.),,,330526,333780,336545,338045,337825,336529,
ERP_P_4,Estimated resident population - Persons - at 30 June,Persons - 10-14 years (no.),,,306564,315274,326178,336706,346405,351080,
ERP_P_5,Estimated resident population - Persons - at 30 June,Persons - 15-19 years (no.),,,307274,310838,312477,315051,316421,318503,
ERP_P_6,Estimated resident population - Persons - at 30 June,Persons - 20-24 years (no.),,,341504,342670,342780,343788,340633,332610,
ERP_P_7,Estimated resident population - Persons - at 30 June,Persons - 25-29 years (no.),,,347914,354676,360452,365537,366531,357685,
ERP_P_8,Estimated resident population - Persons - at 30 June,Persons - 30-34 years (no.),,,341659,347613,351257,356183,362055,363208,
ERP_P_9,Estimated resident population - Persons - at 30 June,Persons - 35-39 years (no.),,,313222,322060,334929,346062,356972,363290,
ERP_P_10,Estimated resident population - Persons - at 30 June,Persons - 40-44 years (no.),,,330972,326158,322403,322136,325983,332671,
ERP_P_11,Estimated resident population - Persons - at 30 June,Persons - 45-49 years (no.),,,327004,337045,344671,348473,349516,343932,
ERP_P_12,Estimated resident population - Persons - at 30 June,Persons - 50-54 years (no.),,,312825,312073,312188,314680,322367,334412,
ERP_P_13,Estimated resident population - Persons - at 30 June,Persons - 55-59 years (no.),,,295084,303476,310420,316522,320236,318694,
ERP_P_14,Estimated resident population - Persons - at 30 June,Persons - 60-64 years (no.),,,260050,265407,272132,280136,289961,298739,
ERP_P_15,Estimated resident population - Persons - at 30 June,Persons - 65-69 years (no.),,,241136,242511,246286,250736,256223,261364,
ERP_P_16,Estimated resident population - Persons - at 30 June,Persons - 70-74 years (no.),,,179591,194399,207685,217997,227650,236535,
ERP_P_17,Estimated resident population - Persons - at 30 June,Persons - 75-79 years (no.),,,125009,131549,137637,145754,155558,165662,
ERP_P_18,Estimated resident population - Persons - at 30 June,Persons - 80-84 years (no.),,,82559,85892,89681,94614,99884,105049,
ERP_P_19,Estimated resident population - Persons - at 30 June,Persons - 85 and over (no.),,,84930,86535,87987,89871,92428,95838,
ERP_P_21,Estimated resident population - Persons - at 30 June,Persons - 0-4 years (%),,,6.5,6.4,6.3,6.1,6,5.8,
ERP_P_22,Estimated resident population - Persons - at 30 June,Persons - 5-9 years (%),,,6.8,6.8,6.7,6.6,6.5,6.4,
ERP_P_23,Estimated resident population - Persons - at 30 June,Persons - 10-14 years (%),,,6.3,6.4,6.5,6.6,6.7,6.7,
ERP_P_24,Estimated resident population - Persons - at 30 June,Persons - 15-19 years (%),,,6.3,6.3,6.2,6.2,6.1,6.1,
ERP_P_25,Estimated resident population - Persons - at 30 June,Persons - 20-24 years (%),,,7,7,6.8,6.7,6.6,6.4,
ERP_P_26,Estimated resident population - Persons - at 30 June,Persons - 25-29 years (%),,,7.2,7.2,7.2,7.2,7.1,6.9,
ERP_P_27,Estimated resident population - Persons - at 30 June,Persons - 30-34 years (%),,,7.1,7.1,7,7,7,7,
ERP_P_28,Estimated resident population - Persons - at 30 June,Persons - 35-39 years (%),,,6.5,6.5,6.7,6.8,6.9,7,
ERP_P_29,Estimated resident population - Persons - at 30 June,Persons - 40-44 years (%),,,6.8,6.6,6.4,6.3,6.3,6.4,
ERP_P_30,Estimated resident population - Persons - at 30 June,Persons - 45-49 years (%),,,6.7,6.8,6.9,6.8,6.8,6.6,
ERP_P_31,Estimated resident population - Persons - at 30 June,Persons - 50-54 years (%),,,6.5,6.3,6.2,6.2,6.2,6.4,
ERP_P_32,Estimated resident population - Persons - at 30 June,Persons - 55-59 years (%),,,6.1,6.2,6.2,6.2,6.2,6.1,
ERP_P_33,Estimated resident population - Persons - at 30 June,Persons - 60-64 years (%),,,5.4,5.4,5.4,5.5,5.6,5.7,
ERP_P_34,Estimated resident population - Persons - at 30 June,Persons - 65-69 years (%),,,5,4.9,4.9,4.9,5,5,
ERP_P_35,Estimated resident population - Persons - at 30 June,Persons - 70-74 years (%),,,3.7,3.9,4.1,4.3,4.4,4.5,
ERP_P_36,Estimated resident population - Persons - at 30 June,Persons - 75-79 years (%),,,2.6,2.7,2.7,2.9,3,3.2,
ERP_P_37,Estimated resident population - Persons - at 30 June,Persons - 80-84 years (%),,,1.7,1.7,1.8,1.9,1.9,2,
ERP_P_38,Estimated resident population - Persons - at 30 June,Persons - 85 and over (%),,,1.8,1.8,1.8,1.8,1.8,1.8,
BD_2,Births and deaths - year ended 31 December,Births (no.),,,61841,61158,61931,61735,59490,,
BD_3,Births and deaths - year ended 31 December,Total fertility rate (per female) (rate),,,1.86,1.82,1.79,1.76,1.71,,
BD_4,Births and deaths - year ended 31 December,Deaths (no.),,,29690,31555,30860,32473,31367,,
BD_5,Births and deaths - year ended 31 December,Standardised death rate (per 1000 population) (rate),,,5.6,5.6,5.4,5.4,5.2,,
MIGRATION_2,Internal and overseas migration - at 30 June,Internal arrivals (no.),,,,98413,105938,108019,101789,,
MIGRATION_3,Internal and overseas migration - at 30 June,Internal departures (no.),,,,80618,81240,85188,76441,,
MIGRATION_4,Internal and overseas migration - at 30 June,Net internal migration (no.),,,,17795,24698,22831,25348,,
MIGRATION_5,Internal and overseas migration - at 30 June,Overseas arrivals (no.),,,,87821,85440,91664,86389,,
MIGRATION_6,Internal and overseas migration - at 30 June,Overseas departures (no.),,,,53746,57699,59915,57764,,
MIGRATION_7,Internal and overseas migration - at 30 June,Net overseas migration (no.),,,,34075,27741,31749,28625,,
CENSUS_34,Aboriginal and Torres Strait Islander Peoples - Census,Aboriginal and Torres Strait Islander Peoples (no.),155826,,186484,,,,,237303,
CENSUS_2,Aboriginal and Torres Strait Islander Peoples - Census,Aboriginal and Torres Strait Islander Peoples (%),3.6,,4,,,,,4.6,
CENSUS_4,Overseas born population - Census,Born in Oceania and Antarctica (excluding Australia) (%),,,5.2,,,,,5,
CENSUS_5,Overseas born population - Census,Born in North-West Europe (%),,,6,,,,,5.8,
CENSUS_6,Overseas born population - Census,Born in Southern and Eastern Europe (%),,,1.2,,,,,1.2,
CENSUS_7,Overseas born population - Census,Born in North Africa and the Middle East (%),,,0.5,,,,,0.6,
CENSUS_8,Overseas born population - Census,Born in South-East Asia (%),,,2.2,,,,,2.6,
CENSUS_9,Overseas born population - Census,Born in North-East Asia (%),,,2.2,,,,,2.3,
CENSUS_10,Overseas born population - Census,Born in Southern and Central Asia (%),,,1.6,,,,,2.2,
CENSUS_11,Overseas born population - Census,Born in Americas (%),,,1.1,,,,,1.4,
CENSUS_12,Overseas born population - Census,Born in Sub-Saharan Africa (%),,,1.4,,,,,1.6,
CENSUS_35,Overseas born population - Census,Total born overseas (no.),,,1013772,,,,,1167966,
CENSUS_13,Overseas born population - Census,Total born overseas (%),,,21.6,,,,,22.7,
CENSUS_15,Religious affiliation - Census,Buddhism (%),1.5,,1.5,,,,,1.4,
CENSUS_16,Religious affiliation - Census,Christianity (%),64.3,,56,,,,,45.7,
CENSUS_17,Religious affiliation - Census,Hinduism (%),0.7,,1,,,,,1.3,
CENSUS_18,Religious affiliation - Census,Islam (%),0.8,,1,,,,,1.2,
CENSUS_19,Religious affiliation - Census,Judaism (%),0.1,,0.1,,,,,0.1,
CENSUS_20,Religious affiliation - Census,Other religions (%),0.6,,0.8,,,,,1,
CENSUS_40,Religious affiliation - Census,"Secular beliefs, other spiritual beliefs, no religion (%)",22.3,,29.7,,,,,41.2,
CENSUS_22,Religious affiliation - Census,Religious affiliation - inadequately described or not stated (%),9.7,,10,,,,,8,
CENSUS_36,Australian citizenship - Census,Australian citizen (no.),3661527,,3891328,,,,,4341959,
CENSUS_37,Australian citizenship - Census,Not an Australian citizen (no.),396677,,462737,,,,,515710,
CENSUS_38,Australian citizenship - Census,Australian citizenship - not stated (no.),274535,,349122,,,,,298459,
CENSUS_29,Australian citizenship - Census,Australian citizen (%),84.5,,82.7,,,,,84.2,
CENSUS_30,Australian citizenship - Census,Not an Australian citizen (%),9.2,,9.8,,,,,10,
CENSUS_31,Australian citizenship - Census,Australian citizenship - not stated (%),6.3,,7.4,,,,,5.8,
CENSUS_39,Speaks a language other than English at home - Census,Speaks a language other than English at home (no.),423838,,557689,,,,,681877,
CENSUS_33,Speaks a language other than English at home - Census,Speaks a language other than English at home (%),9.8,,11.9,,,,,13.2,
ADFS_2,Australian Defence Force service - Persons aged 15 years and over - Census,Currently serving in the Australian Defence Force (no.),,,,,,,,23142,
ADFS_3,Australian Defence Force service - Persons aged 15 years and over - Census,Previously served in the Australian Defence Force (no.),,,,,,,,139973,
ADFS_4,Australian Defence Force service - Persons aged 15 years and over - Census,Currently serving in the Australian Defence Force (%),,,,,,,,0.6,
ADFS_5,Australian Defence Force service - Persons aged 15 years and over - Census,Previously served in the Australian Defence Force (%),,,,,,,,3.3,
ING_MA_M,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Median age - males (years),,,21.4,,,,,,
ING_MA_F,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Median age - females (years),,,22.7,,,,,,
ING_MA_P,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Median age - persons (years),,,22,,,,,,
ING_WA1,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Working age population (aged 15-64 years) (no.),116637,,133124,,,,,,
ING_WA2,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Working age population (aged 15-64 years) (%),58.7,,60.2,,,,,,
ING_ERP_P,Estimated resident Aboriginal and Torres Strait Islander population - at 30 June,Estimated resident Aboriginal and Torres Strait Islander population (no.),198776,,221276,,,,,,
ING_M014,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - 0-14 years (no.),38678,,40447,,,,,,
ING_M1524,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - 15-24 years (no.),19130,,22158,,,,,,
ING_M2534,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - 25-34 years (no.),12277,,15027,,,,,,
ING_M3544,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - 35-44 years (no.),11708,,11776,,,,,,
ING_M4554,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - 45-54 years (no.),8925,,10245,,,,,,
ING_M55OVER,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - 55 years and over (no.),7578,,10338,,,,,,
ING_ERP_M,Estimated resident Aboriginal and Torres Strait Islander population - Males - at 30 June,Males - total (no.),98296,,109991,,,,,,
ING_F014,Estimated resident Aboriginal and Torres Strait Islander population - Females - at 30 June,Females - 0-14 years (no.),37645,,38963,,,,,,
ING_F1524,Estimated resident Aboriginal and Torres Strait Islander population - Females - at 30 June,Females - 15-24 years (no.),18373,,21363,,,,,,
ING_F2534,Estimated resident Aboriginal and Torres Strait Islander population - Females - at 30 June,Females - 25-34 years (no.),12890,,15137,,,,,,
ING_F3544,Estimated resident Aboriginal and Torres Strait Islander population - Females - at 30 June,Females - 35-44 years (no.),12810,,12409,,,,,,
ING_F4554,Estimated resident Aboriginal and Torres Strait Islander population - Females - at 30 June,Females - 45-54 years (no.),9671,,11257,,,,,,
ING_F55OVER,Estimated resident Aboriginal and Torres Strait Islander population - Females - at 30 June,Females - 55 years and over (no.),9091,,12156,,,,,,
ING_ERP_F,Estimated resident Aboriginal and Torres Strait Islander population - Females - at 30 June,Females - total (no.),100480,,111285,,,,,,
ING_P014,Estimated resident Aboriginal and Torres Strait Islander population - Persons - at 30 June,Persons - 0-14 years (no.),76323,,79410,,,,,,
ING_P1524,Estimated resident Aboriginal and Torres Strait Islander population - Persons - at 30 June,Persons - 15-24 years (no.),37503,,43521,,,,,,
ING_P2534,Estimated resident Aboriginal and Torres Strait Islander population - Persons - at 30 June,Persons - 25-34 years (no.),25167,,30164,,,,,,
ING_P3544,Estimated resident Aboriginal and Torres Strait Islander population - Persons - at 30 June,Persons - 35-44 years (no.),24518,,24185,,,,,,
ING_P4554,Estimated resident Aboriginal and Torres Strait Islander population - Persons - at 30 June,Persons - 45-54 years (no.),18596,,21502,,,,,,
ING_P55OVER,Estimated resident Aboriginal and Torres Strait Islander population - Persons - at 30 June,Persons - 55 years and over (no.),16669,,22494,,,,,,
ING_CULTID,Culture,"Identifies with tribal group, language group, clan, mission or regional group (%)",,67.4,,,,63.2,,,
ING_HLTC1,Culture,Recognises an area as homelands/traditional country (%),,79.7,,,,74.6,,,
ING_HLTC2,Culture,Recognises and lives in homelands/traditional country (%),,15.2,,,,25.2,,,
ING_HLTC3,Culture,Recognises and allowed to visit homelands/traditional country (%),,60.7,,,,46.8,,,
ING_LANG1,Language - Census,Speakers of an Aboriginal or Torres Strait Islander language who identify as Aboriginal and/or Torres Strait Islander (%),7.8,,7.3,,,,,8.4,
ING_LANG2,Language - Census,Speaks English at home (%),89,,89.9,,,,,89.5,
ING_EETP1,"Engagement in employment, education and training - Census",Fully engaged (%),41.1,,40.7,,,,,,
ING_EETP2,"Engagement in employment, education and training - Census",Partially or at least partially engaged (%),17.3,,16.7,,,,,,
ING_EETP3,"Engagement in employment, education and training - Census",Not engaged (%),41.6,,42.6,,,,,,
ING_YR12ATT,Education - Census,Attained year 12 or equivalent or Certificate III or above (aged 20-24 years) (%),60.9,,69.5,,,,,,
ING_EMP1,Labour force status - Census,Employed (no.),43227,,51783,,,,,,
ING_EMP2,Labour force status - Census,% of total labour force employed,81.9,,79.7,,,,,,
ING_UNEMP1,Labour force status - Census,Unemployed (no.),9573,,13177,,,,,,
ING_UNEMP2,Labour force status - Census,% of total labour force unemployed,18.1,,20.3,,,,,,
ING_LABF,Labour force status - Census,In the labour force (no.),52802,,64962,,,,,,
ING_LFPR,Labour force status - Census,Labour force participation rate (%),59.7,,59.5,,,,,,
ING_NILF,Labour force status - Census,Not in the labour force (%),40.3,,40.5,,,,,,
ING_1564,Labour force status - Census,Total responding population aged 15-64 years (no.),88514,,109200,,,,,,
ING_EMP3,Labour force status - Census,% of total Census responding population employed,48.8,,47.4,,,,,,
ING_UA1,Unpaid assistance to a person with a disability - Census,Provided unpaid assistance (no.),11338,,15171,,,,,20506,
ING_UA2,Unpaid assistance to a person with a disability - Census,Provided unpaid assistance (%),11.6,,12.6,,,,,13.1,
ING_UPCC1,Unpaid child care - Census,Cared for own child/children (no.),21759,,25923,,,,,32396,
ING_UPCC2,Unpaid child care - Census,Cared for own child/children (%),22.3,,21.5,,,,,20.6,
ING_UPCC3,Unpaid child care - Census,Cared for other child/children (no.),9180,,10556,,,,,12153,
ING_UPCC4,Unpaid child care - Census,Cared for other child/children (%),9.4,,8.8,,,,,7.7,
ING_UPCC5,Unpaid child care - Census,Total provided unpaid child care (no.),32519,,38265,,,,,46884,
ING_UPCC6,Unpaid child care - Census,Total provided unpaid child care (%),33.4,,31.8,,,,,29.8,
ING_UPCC7,Unpaid child care - Census,Did not provide unpaid child care (no.),56411,,73560,,,,,101227,
ING_UPCC8,Unpaid child care - Census,Did not provide unpaid child care (%),57.9,,61.1,,,,,64.4,
ING_VOLWP1,Voluntary work for an organisation or group - Census,Volunteered (no.),13342,,18300,,,,,16824,
ING_VOLWP2,Voluntary work for an organisation or group - Census,Volunteered (%),13.7,,15.2,,,,,10.7,
ING_SAHLTH,Self-assessed health,Excellent/very good (%),,38.7,,,,43,,,
ING_DISAB1,Disability status,Profound/severe core activity limitation (no.),,,,,,17708,,,
ING_DISAB2,Disability status,Moderate/mild core activity limitation (no.),,,,,,26077,,,
ING_DISAB3,Disability status,Schooling/employment restriction only (no.),,,,,,12806,,,
ING_DISAB4,Disability status,No limitation or specific restriction (no.),,,,,,24490,,,
ING_DISAB5,Disability status,Total with disability (no.),,,,,,81352,,,
ING_DISAB6,Disability status,Total with disability (%),,,,,,35.6,,,
ING_DISAB7,Disability status,Has no disability or long-term health condition (%),,,,,,64.4,,,
ING_LTHC1,Current long-term health conditions,No current long-term health conditions (%),,,,,,36.7,,,
ING_LTHC2,Current long-term health conditions,One long-term health condition (no.),,,,,,39605,,,
ING_LTHC3,Current long-term health conditions,Two long-term health conditions (no.),,,,,,27536,,,
ING_LTHC4,Current long-term health conditions,Three or more long-term health conditions (no.),,,,,,76894,,,
ING_LTHC5,Current long-term health conditions,Total with one or more current long-term health conditions (no.),,,,,,144126,,,
ING_LTHC6,Current long-term health conditions,Total with one or more current long-term health conditions (%),,,,,,63,,,
ING_USP1,Usual and preferred health service providers,Aboriginal Medical Service is usual health service provider (no.),,,,,,91257,,,
ING_USP2,Usual and preferred health service providers,Aboriginal Medical Service is usual health service provider (%),,,,,,39.9,,,
ING_USP3,Usual and preferred health service providers,Aboriginal Medical Service is preferred health service provider (no.),,,,,,119557,,,
ING_USP4,Usual and preferred health service providers,Aboriginal Medical Service is preferred health service provider (%),,,,,,52.2,,,
ING_ALC1,Health risk factor - Alcohol consumption,Did not exceed life time alcohol risk levels (2009 guidelines) (no.),,103783,,,,112224,,,
ING_ALC2,Health risk factor - Alcohol consumption,Did not exceed life time alcohol risk levels (2009 guidelines) (%),,84.3,,,,76.4,,,
ING_SMK1,Health risk factor - Smoker status,Ex smoker/never smoked (no.),,72634,,,,83491,,,
ING_SMK2,Health risk factor - Smoker status,Ex smoker/never smoked (%),,59,,,,56.9,,,
ING_ASHP,Appropriately sized housing - Census,Persons living in appropriately sized dwellings (Closing the Gap measure) (%),74.6,,79.4,,,,,81.2,
ING_ONEBR,Appropriately sized housing - Census,Persons living in a dwelling requiring one additional bedroom (%),14.7,,12.3,,,,,11.5,
ING_TWOBR,Appropriately sized housing - Census,Persons living in a dwelling requiring two additional bedrooms (%),5.9,,4.7,,,,,4.2,
ING_THRBR,Appropriately sized housing - Census,Persons living in a dwelling requiring three additional bedrooms (%),2.6,,1.7,,,,,1.8,
ING_FOUBR,Appropriately sized housing - Census,Persons living in a dwelling requiring four or more additional bedrooms (%),2.2,,1.8,,,,,1.2,
